Link,Image_Link,Category_Type,Description,Materials,Size,Measurements,Price,Brand,filename
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-grey-blazer/60756536?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/180299271/retina.jpg,Outerwear,"['Jacket', 'Striped print', 'Grey and Gray']",100% Cotton,Size XS ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-wool-talbots-grey-jacket/60706357?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/180153459/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Solid', 'Grey and Green']","98% Wool, 2% Lycra",Size 2 ,Detailed measurements are not available for this item.,7.99,Talbots,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-linen-ann-taylor-tan-blazer/60697260?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/180092404/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Solid', 'Tan']","52% Linen, 48% Viscose",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-polyester-talbots-black-jacket/60650161?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/179931247/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Black']",100% Polyester,Size 2 ,Detailed measurements are not available for this item.,7.99,Talbots,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-linen-talbots-blue-jacket/60582899?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/179781647/retina.jpg,Outerwear,"['Jacket', 'Solid', 'Blue']","53% Linen, 47% Cotton",Size 2 ,Detailed measurements are not available for this item.,7.99,Talbots,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-polyester-kasper-brown-blazer/60515846?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/179579698/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Solid', 'Brown']",100% Polyester,Size 2 ,Detailed measurements are not available for this item.,7.99,Kasper,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-cotton-banana-republic-white-blazer/60387959?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/179140948/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Striped print', 'White and Ivory']","98% Cotton, 2% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Banana Republic,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-polyester-ann-taylor-gray-blazer/60320050?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/153665661/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Gray']","68% Polyester, 29% Rayon, 3% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-polyester-ann-taylor-factory-grey-blazer/60212941?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/178580436/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Solid', 'Grey and Gray']","59% Polyester, 41% Wool",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor Factory,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-polyester-kasper-black-blazer/60120120?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/156776913/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Black']","94% Polyester, 6% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Kasper,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets4.csv
"https://www.thredup.com/product/women-acrylic-ann-taylor-black-jacket/59224875?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/175316771/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Plaid print', 'Black']","41% Acrylic, 27% Polyester, 25% Wool, 7% Nylon",Size 2 ,Detailed measurements are not available for this item.,4.99,Ann Taylor,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-wool-ann-taylor-loft-red-wool-blazer/70137458?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/209921589/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Red and Brown']",100% Wool,Size 2 ,Detailed measurements are not available for this item.,6.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-factory-brown-blazer/69781891?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/208902551/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Brown and Gray']","64% Cotton, 36% Polyester",Size 2 ,Detailed measurements are not available for this item.,6.99,Ann Taylor Factory,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-green-jacket/60036967?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/177943874/retina.jpg,Outerwear,"['Boho', 'Jacket', 'Solid', 'Green']","75% Cotton, 25% Linen",Size XS ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-white-blazer/60032692?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/177945722/retina.jpg,Outerwear,"['Work', 'Peacoat style', 'Solid', 'White']","75% Cotton, 22% Rayon, 3% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-wool-tahari-brown-wool-blazer/59949345?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/177849887/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Solid', 'Brown']","98% Wool, 2% Polyester",Size 2 ,Detailed measurements are not available for this item.,7.99,Tahari,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-polyester-ak-anne-klein-brown-blazer/59936481?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/177646132/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Brown']","95% Polyester, 5% Rayon",Size 2 ,Detailed measurements are not available for this item.,7.99,AK Anne Klein,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-polyester-kasper-grey-blazer/59930726?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/177613391/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Striped print', 'Grey and Gray']","63% Polyester, 33% Rayon, 4% Spandex",Size 2 ,Detailed measurements are not available for this item.,7.99,Kasper,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-wool-banana-republic-black-wool-blazer/59907066?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/177579022/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Solid', 'Black']","95% Wool, 5% Lycra",Size 0 ,Detailed measurements are not available for this item.,7.99,Banana Republic,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-polyester-ann-taylor-factory-green-blazer/59709750?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/143062463/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Green and Brown']","64% Polyester, 34% Viscose, 2% Spandex",Size 0 ,Detailed measurements are not available for this item.,7.99,Ann Taylor Factory,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-ann-taylor-loft-black-jacket/59673246?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/176768635/retina.jpg,Outerwear,"['Boho', 'Jacket', 'Floral Print', 'Black']",No Fabric Content,Size 2 ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-wool-jcrew-brown-wool-blazer/59618519?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/115266622/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Striped print', 'Brown']",100% Wool,Size 2 ,Detailed measurements are not available for this item.,7.99,J.Crew,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-polyester-talbots-purple-jacket/59274284?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/175474336/retina.jpg,Outerwear,"['Jacket', 'Plaid print', 'Purple']",100% Polyester,Size 2 ,Detailed measurements are not available for this item.,7.99,Talbots,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-rayon-kasper-asl-black-jacket/59040086?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/174853455/retina.jpg,Outerwear,"['Jacket', 'Solid', 'Black']","70% Rayon, 30% Polyester",Size 2 ,Detailed measurements are not available for this item.,7.99,Kasper A.S.L.,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-polyester-ann-taylor-loft-black-blazer/58988442?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/174567671/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Black']","48% Polyester, 48% Rayon, 4% Spandex",Size 0 ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-green-jacket/57240841?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/168895142/retina.jpg,Outerwear,"['Boho', 'Jacket', 'Solid', 'Green and Brown']",100% Cotton,Size XS ,Detailed measurements are not available for this item.,7.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-cotton-talbots-black-blazer/78068269?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/233569959/retina.jpg,Outerwear,"['Dry clean only', 'Boho', 'Jacket', 'Black']","97% Cotton, 3% Spandex",Size 2 ,Detailed measurements are not available for this item.,30.99,Talbots,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-wool-ann-taylor-loft-black-wool-blazer/77691998?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/232523657/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Striped print', 'Black']","51% Wool, 47% Polyester, 2% Lycra",Size 0 ,Detailed measurements are not available for this item.,8.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-cotton-talbots-blue-blazer/76695974?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/229468144/retina.jpg,Outerwear,"['Dry clean only', 'Classic', 'Jacket', 'Blue']","80% Cotton, 20% Linen",Size 2 ,Detailed measurements are not available for this item.,8.99,Talbots,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-polyester-banana-republic-factory-store-brown-blazer/75321659?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/225395909/retina.jpg,Outerwear,"['Work', 'Jacket', 'Brown']","78% Polyester, 19% Rayon, 3% Spandex",Size 2 ,Detailed measurements are not available for this item.,8.99,Banana Republic Factory Store,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-rayon-casual-corner-annex-brown-blazer/74457682?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/222807722/retina.jpg,Outerwear,"['Work', 'Jacket', 'Striped print', 'Brown and Green']","80% Rayon, 20% Polyester",Size 0 ,Detailed measurements are not available for this item.,8.99,Casual Corner Annex,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-cotton-anne-klein-tan-blazer/74347497?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/222536801/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Tan']","97% Cotton, 3% Spandex",Size 0 ,Detailed measurements are not available for this item.,8.99,Anne Klein,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-polyester-kasper-black-blazer/74347400?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/222536977/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Striped print', 'Black']","82% Polyester, 18% Rayon",Size 2 ,Detailed measurements are not available for this item.,8.99,Kasper,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-wool-ann-taylor-tan-blazer/72185470?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/216214010/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Tan']","50% Wool, 49% Rayon, 1% Spandex",Size 0 ,Detailed measurements are not available for this item.,8.99,Ann Taylor,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-linen-jjill-orange-jacket/71748731?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/214880607/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Solid', 'Orange']",100% Linen,Size XS ,Detailed measurements are not available for this item.,8.99,J.jill,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-polyester-kasper-ivory-blazer/71221607?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/213316752/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Ivory']","52% Polyester, 48% Acetate",Size 2 ,Detailed measurements are not available for this item.,8.99,Kasper,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-wool-gap-black-wool-blazer/66650458?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/199261549/retina.jpg,Outerwear,"['Work', 'Peacoat style', 'Solid', 'Black']","67% Wool, 33% Nylon",Size XS ,Detailed measurements are not available for this item.,8.99,Gap,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-polyester-active-by-old-navy-gray-fleece/66593723?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/198887166/retina.jpg,Outerwear,"['Color blocked detail and Solid', 'Gray']",100% Polyester,Size XS ,Detailed measurements are not available for this item.,8.99,Active by Old Navy,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-wool-ann-taylor-blue-jacket/64798307?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/193341843/retina.jpg,Outerwear,"['Glitter accents', 'Shiny accents', 'Dry clean only', 'Jacket', 'Solid', 'Blue']","87% Wool, 13% Nylon",Size XS ,Detailed measurements are not available for this item.,8.99,Ann Taylor,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-talbots-blue-denim-jacket/78198019?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/234004275/retina.jpg,Outerwear,"['Jacket', 'Blue']",No Fabric Content,Size 2 ,Detailed measurements are not available for this item.,9.99,Talbots,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-linen-premise-ivory-blazer/77120275?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/230742854/retina.jpg,Outerwear,"['Jacket', 'Ivory']","55% Linen, 45% Cotton",Size 2 ,Detailed measurements are not available for this item.,9.99,PREMISE,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-linen-gap-brown-jacket/76966329?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/230288392/retina.jpg,Outerwear,"['Ruched detail', 'Jacket', 'Brown']","62% Linen, 38% Cotton",Size XS ,Detailed measurements are not available for this item.,9.99,Gap,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-acrylic-xhilaration-brown-faux-fur-jacket/71975171?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/215604811/retina.jpg,Outerwear,"['Fur accents', 'Fur & shearling', 'Boho', 'Jacket', 'Solid', 'Brown and Black']","65% Acrylic, 35% Polyester",Size XS ,Detailed measurements are not available for this item.,9.99,Xhilaration,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-cotton-talbots-maroon-blazer/71936500?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/172223314/retina.jpg,Outerwear,"['Dry clean only', 'Jacket', 'Maroon and Red']",100% Cotton,Size 2 ,Detailed measurements are not available for this item.,9.99,Talbots,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-polyester-spense-green-vest/71304893?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/213534225/retina.jpg,Outerwear,"['Classic', 'Trenchcoat', 'Solid', 'Green and Teal']","69% Polyester, 27% Rayon, 4% Spandex",Size 2 ,Detailed measurements are not available for this item.,9.99,Spense,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-polyester-ann-taylor-factory-black-blazer/71214627?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/181693000/retina.jpg,Outerwear,"['Work', 'Jacket', 'Black and Gray']","59% Polyester, 41% Wool",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor Factory,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-polyester-charter-club-black-blazer/70948420?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/212356082/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Black']",100% Polyester,Size 2 ,Detailed measurements are not available for this item.,9.99,Charter Club,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-polyester-worthington-black-blazer/70889280?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/212197294/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Black and Gray']","64% Polyester, 32% Rayon, 4% Spandex",Size 2 ,Detailed measurements are not available for this item.,9.99,Worthington,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-recycled-polyester-doc-and-amelia-blue-blazer/70302557?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/210454754/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Blue and Black']",100% Recycled Polyester,Size 2 ,Detailed measurements are not available for this item.,9.99,Doc & Amelia,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-polyester-ann-taylor-factory-brown-blazer/70274400?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/210293274/retina.jpg,Outerwear,"['Work', 'Jacket', 'Brown']","69% Polyester, 29% Rayon, 2% Spandex",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor Factory,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-cotton-coldwater-creek-tan-jacket/70251380?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/210226031/retina.jpg,Outerwear,"['Boho', 'Jacket', 'Paisley print', 'Tan']",100% Cotton,Size XS ,Detailed measurements are not available for this item.,9.99,Coldwater Creek,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-polyester-anne-klein-tan-blazer/69873761?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/209091506/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Tan']","65% Polyester, 32% Viscose, 3% Lycra",Size 2 ,Detailed measurements are not available for this item.,9.99,Anne Klein,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-wool-semantiks-brown-blazer/69831825?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/208939445/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Brown']","38% Wool, 32% Acrylic, 30% Polyester",Size 2 ,Detailed measurements are not available for this item.,9.99,Semantiks,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-factory-tan-blazer/69677692?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/182970821/retina.jpg,Outerwear,"['Dry clean only', 'Jacket', 'Tan']","54% Cotton, 43% Polyester, 3% Spandex",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor Factory,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-polyester-ann-taylor-loft-green-jacket/69640321?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/183536831/retina.jpg,Outerwear,"['Dry clean only', 'Jacket', 'Solid', 'Green']","71% Polyester, 26% Rayon, 3% Spandex",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-wool-ann-taylor-loft-purple-wool-blazer/69602078?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/208221391/retina.jpg,Outerwear,"['Dry clean only', 'Jacket', 'Solid', 'Purple']","80% Wool, 20% Nylon",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-viscose-ann-taylor-loft-yellow-blazer/69475376?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/207822091/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Yellow and Brown']","88% Viscose, 8% Wool, 4% Other",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-black-jacket/69438962?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/207762263/retina.jpg,Outerwear,"['Bow accents', 'Glitter accents', 'Shiny accents', 'Bow & tie', 'Jacket', 'Solid', 'Black and Blue']","78% Cotton, 22% Polyester",Size 0 ,Detailed measurements are not available for this item.,9.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-wool-ann-taylor-gray-wool-blazer/69264866?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/207197959/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Solid', 'Gray']","65% Wool, 25% Rayon, 10% Mohair",Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-black-jacket/69233766?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/207147272/retina.jpg,Outerwear,"['Glitter accents', 'Shiny accents', 'Dry clean only', 'Jacket', 'Black']",100% Cotton,Size 2 ,Detailed measurements are not available for this item.,9.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets5.csv
"https://www.thredup.com/product/women-cotton-ann-taylor-loft-brown-jacket/68936077?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/206161750/retina.jpg,Outerwear,"['Classic', 'Jacket', 'Solid', 'Brown']","99% Cotton, 1% Spandex",Size 0 ,Detailed measurements are not available for this item.,6.99,Ann Taylor LOFT,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets6.csv
"https://www.thredup.com/product/women-ann-taylor-black-blazer/68318493?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/204240677/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Black']",No Fabric Content,Size 0 ,Detailed measurements are not available for this item.,6.99,Ann Taylor,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets6.csv
"https://www.thredup.com/product/women-polyester-tahari-by-asl-gray-blazer/68158780?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/203705950/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Striped print', 'Gray and Black']","98% Polyester, 2% Spandex",Size 2 ,Detailed measurements are not available for this item.,6.99,Tahari by ASL,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets6.csv
"https://www.thredup.com/product/women-rayon-tahari-by-asl-gray-blazer/68119003?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/203613640/retina.jpg,Outerwear,"['Work', 'Jacket', 'Solid', 'Gray']","70% Rayon, 30% Polyester",Size 2 ,Detailed measurements are not available for this item.,6.99,Tahari by ASL,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets6.csv
"https://www.thredup.com/product/women-polyester-caslon-black-blazer/68031269?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/203343763/retina.jpg,Outerwear,"['Dry clean only', 'Work', 'Jacket', 'Striped print', 'Black']","99% Polyester, 1% Rayon",Size 0 ,Detailed measurements are not available for this item.,6.99,Caslon,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets6.csv
"https://www.thredup.com/product/women-polyester-evan-picone-black-blazer/68027927?sizing_id=765,756,774",https://cf-assets-thredup.thredup.com/assets/203326327/retina.jpg,Outerwear,"['Jacket', 'Solid', 'Black']",100% Polyester,Size 2 ,Detailed measurements are not available for this item.,6.99,Evan Picone,/home/taniya/Projects/thredup-scraper-api/data/autumn_clothing_interim/coats_jackets6.csv
